"id","county_code","unleaded_95","unleaded_100","motor_oil","heating_oil","autogas","price_date","validation","record_date"
"53417","20","1.527","1.746","1.324","1.006","0.836","12/01/2018","ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ","2018-01-12"
"53418","21","1.561","1.763","1.330","1.023","0.838","12/01/2018","ΝΟΜΟΣ ΚΑΒΑΛΑΣ","2018-01-12"
"53419","22","1.555","1.753","1.314","1.015","0.825","12/01/2018","ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ","2018-01-12"
"53420","23","1.587","1.762","1.351","1.044","0.862","12/01/2018","ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ","2018-01-12"
"53421","24","1.578","1.771","1.347","1.073","0.959","12/01/2018","ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ","2018-01-12"
"53422","25","1.627","1.781","1.360","1.035","0.920","12/01/2018","ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ","2018-01-12"
"53423","26","1.538","1.802","1.304","1.000","0.844","12/01/2018","ΝΟΜΟΣ ΚΙΛΚΙΣ","2018-01-12"
"53424","27","1.547","1.703","1.329","1.015","0.798","12/01/2018","ΝΟΜΟΣ ΚΟΖΑΝΗΣ","2018-01-12"
"53425","28","1.532","1.713","1.312","1.003","0.857","12/01/2018","ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ","2018-01-12"
"53426","29","1.787","1.916","1.487","1.136","0.950","12/01/2018","ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ","2018-01-12"
"53427","30","1.558","1.750","1.328","1.022","0.850","12/01/2018","ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ","2018-01-12"
"53428","31","1.535","1.718","1.306","1.013","0.816","12/01/2018","ΝΟΜΟΣ ΛΑΡΙΣΗΣ","2018-01-12"
"53429","32","1.617","1.795","1.359","1.040","0.911","12/01/2018","ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ","2018-01-12"
"53430","33","1.610","1.810","1.369","1.129","0.956","12/01/2018","ΝΟΜΟΣ ΛΕΣΒΟΥ","2018-01-12"
"53431","34","1.574","1.763","1.326","1.046","0.844","12/01/2018","ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ","2018-01-12"
"53432","35","1.574","1.744","1.340","1.023","0.851","12/01/2018","ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ","2018-01-12"
"53433","36","1.565","1.742","1.314","1.045","0.875","12/01/2018","ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ","2018-01-12"
"53434","37","1.512","1.707","1.294","1.023","0.764","12/01/2018","ΝΟΜΟΣ ΞΑΝΘΗΣ","2018-01-12"
"53435","38","1.536","1.680","1.315","1.000","0.816","12/01/2018","ΝΟΜΟΣ ΠΕΛΛΗΣ","2018-01-12"
"53436","39","1.536","1.712","1.302","0.993","0.830","12/01/2018","ΝΟΜΟΣ ΠΙΕΡΙΑΣ","2018-01-12"
"53437","40","1.540","1.709","1.317","1.000","0.824","12/01/2018","ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ","2018-01-12"
"53438","41","1.610","1.789","1.368","1.068","0.894","12/01/2018","ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ","2018-01-12"
"53439","42","1.537","1.685","1.302","0.997","0.842","12/01/2018","ΝΟΜΟΣ ΡΟΔΟΠΗΣ","2018-01-12"
"53440","43","1.693","1.815","1.437","0.000","0.928","12/01/2018","ΝΟΜΟΣ ΣΑΜΟΥ","2018-01-12"
"53441","44","1.525","1.696","1.294","1.000","0.854","12/01/2018","ΝΟΜΟΣ ΣΕΡΡΩΝ","2018-01-12"
"53442","45","1.559","1.718","1.341","0.996","0.820","12/01/2018","ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ","2018-01-12"
"53443","46","1.550","1.773","1.321","1.030","0.858","12/01/2018","ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ","2018-01-12"
"53444","47","1.536","1.728","1.329","1.017","0.844","12/01/2018","ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ","2018-01-12"
"53445","48","1.588","1.784","1.362","1.071","0.892","12/01/2018","ΝΟΜΟΣ ΦΩΚΙΔΟΣ","2018-01-12"
"53446","49","1.564","1.720","1.328","1.011","0.843","12/01/2018","ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ","2018-01-12"
"53447","50","1.586","1.789","1.357","1.032","0.903","12/01/2018","ΝΟΜΟΣ ΧΑΝΙΩΝ","2018-01-12"
"53448","51","1.591","1.790","1.333","1.012","0.985","12/01/2018","ΝΟΜΟΣ ΧΙΟΥ","2018-01-12"
"53070","30","1.559","1.748","1.329","1.022","0.850","13/01/2018","ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ","2018-01-13"
"53041","1","1.519","1.722","1.299","1.004","0.801","13/01/2018","ΝΟΜΟΣ ΑΤΤΙΚΗΣ","2018-01-13"
"53042","2","1.565","1.762","1.337","1.037","0.875","13/01/2018","ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ","2018-01-13"
"53043","3","1.538","1.711","1.308","1.018","0.872","13/01/2018","ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ","2018-01-13"
"53044","4","1.566","1.756","1.341","1.026","0.860","13/01/2018","ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ","2018-01-13"
"53045","5","1.539","1.723","1.327","1.033","0.863","13/01/2018","ΝΟΜΟΣ ΑΡΤΗΣ","2018-01-13"
"53046","6","1.527","1.729","1.319","1.014","0.856","13/01/2018","ΝΟΜΟΣ ΑΧΑΪΑΣ","2018-01-13"
"53047","7","1.542","1.750","1.319","1.009","0.834","13/01/2018","ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ","2018-01-13"
"53048","8","1.586","1.772","1.359","1.042","0.833","13/01/2018","ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ","2018-01-13"
"53049","9","1.523","1.721","1.293","0.997","0.827","13/01/2018","ΝΟΜΟΣ ΔΡΑΜΑΣ","2018-01-13"
"53050","10","1.672","1.844","1.413","1.096","0.958","13/01/2018","ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ","2018-01-13"
"53051","11","1.566","1.749","1.341","1.023","0.859","13/01/2018","ΝΟΜΟΣ ΕΒΡΟΥ","2018-01-13"
"53052","12","1.550","1.733","1.320","1.017","0.827","13/01/2018","ΝΟΜΟΣ ΕΥΒΟΙΑΣ","2018-01-13"
"53053","13","1.641","1.871","1.398","1.085","0.899","13/01/2018","ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ","2018-01-13"
"53054","14","1.569","1.726","1.327","1.036","0.969","13/01/2018","ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ","2018-01-13"
"53055","15","1.553","1.725","1.317","1.010","0.825","13/01/2018","ΝΟΜΟΣ ΗΛΕΙΑΣ","2018-01-13"
"53056","16","1.520","1.710","1.302","1.007","0.783","13/01/2018","ΝΟΜΟΣ ΗΜΑΘΙΑΣ","2018-01-13"
"53057","17","1.593","1.761","1.362","1.018","0.913","13/01/2018","ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ","2018-01-13"
"53058","18","1.574","1.771","1.351","1.055","0.849","13/01/2018","ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ","2018-01-13"
"53059","19","1.519","1.715","1.298","1.003","0.834","13/01/2018","ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ","2018-01-13"
"53060","20","1.531","1.745","1.327","1.006","0.834","13/01/2018","ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ","2018-01-13"
"53061","21","1.562","1.764","1.331","1.025","0.838","13/01/2018","ΝΟΜΟΣ ΚΑΒΑΛΑΣ","2018-01-13"
"53062","22","1.555","1.738","1.315","1.016","0.821","13/01/2018","ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ","2018-01-13"
"53063","23","1.587","1.753","1.350","1.047","0.862","13/01/2018","ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ","2018-01-13"
"53064","24","1.579","1.771","1.349","1.074","0.967","13/01/2018","ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ","2018-01-13"
"53065","25","1.625","1.785","1.358","1.037","0.920","13/01/2018","ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ","2018-01-13"
"53066","26","1.539","1.802","1.305","1.002","0.844","13/01/2018","ΝΟΜΟΣ ΚΙΛΚΙΣ","2018-01-13"
"53067","27","1.548","1.700","1.330","1.016","0.798","13/01/2018","ΝΟΜΟΣ ΚΟΖΑΝΗΣ","2018-01-13"
"53068","28","1.535","1.719","1.314","1.005","0.857","13/01/2018","ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ","2018-01-13"
"53069","29","1.788","1.919","1.488","1.142","0.950","13/01/2018","ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ","2018-01-13"
"53071","31","1.536","1.718","1.307","1.014","0.816","13/01/2018","ΝΟΜΟΣ ΛΑΡΙΣΗΣ","2018-01-13"
"53072","32","1.619","1.795","1.360","1.047","0.911","13/01/2018","ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ","2018-01-13"
"53073","33","1.610","1.810","1.369","1.129","0.956","13/01/2018","ΝΟΜΟΣ ΛΕΣΒΟΥ","2018-01-13"
"53074","34","1.574","1.763","1.327","1.046","0.844","13/01/2018","ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ","2018-01-13"
"53075","35","1.575","1.746","1.340","1.027","0.851","13/01/2018","ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ","2018-01-13"
"53076","36","1.565","1.741","1.315","1.045","0.875","13/01/2018","ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ","2018-01-13"
"53077","37","1.513","1.708","1.297","0.999","0.764","13/01/2018","ΝΟΜΟΣ ΞΑΝΘΗΣ","2018-01-13"
"53078","38","1.535","1.680","1.316","1.001","0.816","13/01/2018","ΝΟΜΟΣ ΠΕΛΛΗΣ","2018-01-13"
"53079","39","1.537","1.715","1.303","0.995","0.830","13/01/2018","ΝΟΜΟΣ ΠΙΕΡΙΑΣ","2018-01-13"
"53080","40","1.540","1.709","1.318","1.001","0.824","13/01/2018","ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ","2018-01-13"
"53081","41","1.612","1.793","1.370","1.057","0.894","13/01/2018","ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ","2018-01-13"
"53082","42","1.539","1.685","1.303","1.000","0.842","13/01/2018","ΝΟΜΟΣ ΡΟΔΟΠΗΣ","2018-01-13"
"53083","43","1.694","1.807","1.439","0.000","0.928","13/01/2018","ΝΟΜΟΣ ΣΑΜΟΥ","2018-01-13"
"53084","44","1.527","1.697","1.296","1.002","0.854","13/01/2018","ΝΟΜΟΣ ΣΕΡΡΩΝ","2018-01-13"
"53085","45","1.560","1.718","1.342","0.998","0.816","13/01/2018","ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ","2018-01-13"
"53086","46","1.550","1.773","1.322","1.031","0.858","13/01/2018","ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ","2018-01-13"
"53087","47","1.536","1.733","1.330","1.020","0.839","13/01/2018","ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ","2018-01-13"
"53088","48","1.588","1.784","1.364","1.072","0.892","13/01/2018","ΝΟΜΟΣ ΦΩΚΙΔΟΣ","2018-01-13"
"53089","49","1.564","1.716","1.327","1.015","0.843","13/01/2018","ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ","2018-01-13"
"53090","50","1.587","1.787","1.358","1.033","0.900","13/01/2018","ΝΟΜΟΣ ΧΑΝΙΩΝ","2018-01-13"
"53091","51","1.592","1.790","1.333","1.012","0.985","13/01/2018","ΝΟΜΟΣ ΧΙΟΥ","2018-01-13"
"6426","51","1.592","1.790","1.333","1.012","0.985","14/01/2018","ΝΟΜΟΣ ΧΙΟΥ","2018-01-14"
"6425","50","1.585","1.788","1.359","1.033","0.900","14/01/2018","ΝΟΜΟΣ ΧΑΝΙΩΝ","2018-01-14"
"6424","49","1.564","1.714","1.327","1.015","0.843","14/01/2018","ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ","2018-01-14"
"6423","48","1.588","1.777","1.363","1.072","0.892","14/01/2018","ΝΟΜΟΣ ΦΩΚΙΔΟΣ","2018-01-14"
"6422","47","1.537","1.733","1.330","1.020","0.839","14/01/2018","ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ","2018-01-14"
"6421","46","1.550","1.773","1.322","1.030","0.858","14/01/2018","ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ","2018-01-14"
"6420","45","1.560","1.716","1.340","0.998","0.816","14/01/2018","ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ","2018-01-14"
"6419","44","1.527","1.704","1.297","1.005","0.856","14/01/2018","ΝΟΜΟΣ ΣΕΡΡΩΝ","2018-01-14"
"6418","43","1.694","1.807","1.439","0.000","0.928","14/01/2018","ΝΟΜΟΣ ΣΑΜΟΥ","2018-01-14"
"6417","42","1.539","1.689","1.303","1.001","0.843","14/01/2018","ΝΟΜΟΣ ΡΟΔΟΠΗΣ","2018-01-14"
"6416","41","1.613","1.793","1.371","1.057","0.894","14/01/2018","ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ","2018-01-14"
"6415","40","1.540","1.710","1.318","1.001","0.823","14/01/2018","ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ","2018-01-14"
"6414","39","1.537","1.720","1.303","0.995","0.827","14/01/2018","ΝΟΜΟΣ ΠΙΕΡΙΑΣ","2018-01-14"
"6413","38","1.535","1.680","1.316","1.002","0.816","14/01/2018","ΝΟΜΟΣ ΠΕΛΛΗΣ","2018-01-14"
"6412","37","1.515","1.714","1.298","0.999","0.764","14/01/2018","ΝΟΜΟΣ ΞΑΝΘΗΣ","2018-01-14"
"6411","36","1.566","1.741","1.316","1.048","0.875","14/01/2018","ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ","2018-01-14"
"6410","35","1.572","1.741","1.337","1.028","0.846","14/01/2018","ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ","2018-01-14"
"6409","34","1.577","1.758","1.330","1.046","0.844","14/01/2018","ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ","2018-01-14"
"6408","33","1.610","1.813","1.369","1.129","0.956","14/01/2018","ΝΟΜΟΣ ΛΕΣΒΟΥ","2018-01-14"
"6407","32","1.620","1.797","1.360","1.047","0.911","14/01/2018","ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ","2018-01-14"
"6406","31","1.536","1.715","1.306","1.014","0.816","14/01/2018","ΝΟΜΟΣ ΛΑΡΙΣΗΣ","2018-01-14"
"6405","30","1.560","1.746","1.330","1.022","0.850","14/01/2018","ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ","2018-01-14"
"6404","29","1.788","1.921","1.487","1.142","0.950","14/01/2018","ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ","2018-01-14"
"6403","28","1.536","1.719","1.315","1.006","0.857","14/01/2018","ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ","2018-01-14"
"6402","27","1.547","1.701","1.331","1.016","0.797","14/01/2018","ΝΟΜΟΣ ΚΟΖΑΝΗΣ","2018-01-14"
"6401","26","1.541","1.812","1.307","1.002","0.844","14/01/2018","ΝΟΜΟΣ ΚΙΛΚΙΣ","2018-01-14"
"6400","25","1.622","1.776","1.358","1.037","0.920","14/01/2018","ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ","2018-01-14"
"6399","24","1.579","1.771","1.349","1.074","0.967","14/01/2018","ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ","2018-01-14"
"6398","23","1.587","1.753","1.350","1.047","0.862","14/01/2018","ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ","2018-01-14"
"6397","22","1.556","1.746","1.317","1.017","0.818","14/01/2018","ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ","2018-01-14"
"6396","21","1.563","1.770","1.331","1.025","0.838","14/01/2018","ΝΟΜΟΣ ΚΑΒΑΛΑΣ","2018-01-14"
"6395","20","1.531","1.745","1.328","1.006","0.834","14/01/2018","ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ","2018-01-14"
"6394","19","1.519","1.715","1.298","1.004","0.834","14/01/2018","ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ","2018-01-14"
"6393","18","1.574","1.764","1.351","1.055","0.849","14/01/2018","ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ","2018-01-14"
"6392","17","1.594","1.762","1.362","1.018","0.913","14/01/2018","ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ","2018-01-14"
"6391","16","1.520","1.711","1.302","1.007","0.783","14/01/2018","ΝΟΜΟΣ ΗΜΑΘΙΑΣ","2018-01-14"
"6390","15","1.555","1.723","1.318","1.014","0.825","14/01/2018","ΝΟΜΟΣ ΗΛΕΙΑΣ","2018-01-14"
"6389","14","1.571","1.730","1.327","1.036","0.969","14/01/2018","ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ","2018-01-14"
"6388","13","1.652","1.899","1.406","1.090","0.899","14/01/2018","ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ","2018-01-14"
"6387","12","1.550","1.732","1.321","1.018","0.828","14/01/2018","ΝΟΜΟΣ ΕΥΒΟΙΑΣ","2018-01-14"
"6386","11","1.565","1.753","1.341","1.023","0.859","14/01/2018","ΝΟΜΟΣ ΕΒΡΟΥ","2018-01-14"
"6385","10","1.672","1.847","1.414","1.096","0.958","14/01/2018","ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ","2018-01-14"
"6384","9","1.523","1.721","1.293","0.997","0.827","14/01/2018","ΝΟΜΟΣ ΔΡΑΜΑΣ","2018-01-14"
"6383","8","1.585","1.772","1.359","1.042","0.833","14/01/2018","ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ","2018-01-14"
"6382","7","1.546","1.764","1.322","1.009","0.832","14/01/2018","ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ","2018-01-14"
"6381","6","1.525","1.727","1.319","1.014","0.855","14/01/2018","ΝΟΜΟΣ ΑΧΑΪΑΣ","2018-01-14"
"6380","5","1.538","1.723","1.326","1.033","0.867","14/01/2018","ΝΟΜΟΣ ΑΡΤΗΣ","2018-01-14"
"6379","4","1.567","1.756","1.341","1.026","0.860","14/01/2018","ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ","2018-01-14"
"6378","3","1.537","1.711","1.307","1.017","0.872","14/01/2018","ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ","2018-01-14"
"6377","2","1.564","1.762","1.336","1.037","0.876","14/01/2018","ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ","2018-01-14"
"6376","1","1.519","1.723","1.299","1.005","0.802","14/01/2018","ΝΟΜΟΣ ΑΤΤΙΚΗΣ","2018-01-14"
"36619","1","1.521","1.731","1.300","1.005","0.802","15/01/2018","ΝΟΜΟΣ ΑΤΤΙΚΗΣ","2018-01-15"
"36620","2","1.566","1.766","1.340","1.041","0.876","15/01/2018","ΝΟΜΟΣ ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ","2018-01-15"
"36621","3","1.537","1.712","1.308","1.017","0.872","15/01/2018","ΝΟΜΟΣ ΑΡΓΟΛΙΔΟΣ","2018-01-15"
"36622","4","1.568","1.759","1.343","1.027","0.860","15/01/2018","ΝΟΜΟΣ ΑΡΚΑΔΙΑΣ","2018-01-15"
"36623","5","1.538","1.723","1.326","1.033","0.867","15/01/2018","ΝΟΜΟΣ ΑΡΤΗΣ","2018-01-15"
"36624","6","1.528","1.738","1.322","1.015","0.856","15/01/2018","ΝΟΜΟΣ ΑΧΑΪΑΣ","2018-01-15"
"36625","7","1.546","1.773","1.323","1.010","0.832","15/01/2018","ΝΟΜΟΣ ΒΟΙΩΤΙΑΣ","2018-01-15"
"36626","8","1.585","1.772","1.359","1.042","0.833","15/01/2018","ΝΟΜΟΣ ΓΡΕΒΕΝΩΝ","2018-01-15"
"36627","9","1.526","1.732","1.294","1.000","0.827","15/01/2018","ΝΟΜΟΣ ΔΡΑΜΑΣ","2018-01-15"
"36628","10","1.677","1.854","1.420","1.096","0.958","15/01/2018","ΝΟΜΟΣ ΔΩΔΕΚΑΝΗΣΟΥ","2018-01-15"
"36629","11","1.568","1.760","1.343","1.026","0.859","15/01/2018","ΝΟΜΟΣ ΕΒΡΟΥ","2018-01-15"
"36630","12","1.550","1.736","1.322","1.018","0.828","15/01/2018","ΝΟΜΟΣ ΕΥΒΟΙΑΣ","2018-01-15"
"36631","13","1.641","1.871","1.404","1.089","0.899","15/01/2018","ΝΟΜΟΣ ΕΥΡΥΤΑΝΙΑΣ","2018-01-15"
"36632","14","1.573","1.727","1.329","1.038","0.969","15/01/2018","ΝΟΜΟΣ ΖΑΚΥΝΘΟΥ","2018-01-15"
"36633","15","1.556","1.731","1.319","1.013","0.825","15/01/2018","ΝΟΜΟΣ ΗΛΕΙΑΣ","2018-01-15"
"36634","16","1.522","1.714","1.303","1.007","0.783","15/01/2018","ΝΟΜΟΣ ΗΜΑΘΙΑΣ","2018-01-15"
"36635","17","1.594","1.773","1.363","1.018","0.909","15/01/2018","ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ","2018-01-15"
"36636","18","1.574","1.768","1.351","1.055","0.849","15/01/2018","ΝΟΜΟΣ ΘΕΣΠΡΩΤΙΑΣ","2018-01-15"
"36637","19","1.520","1.724","1.300","1.006","0.834","15/01/2018","ΝΟΜΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ","2018-01-15"
"36638","20","1.531","1.818","1.329","1.008","0.834","15/01/2018","ΝΟΜΟΣ ΙΩΑΝΝΙΝΩΝ","2018-01-15"
"36639","21","1.563","1.777","1.332","1.026","0.838","15/01/2018","ΝΟΜΟΣ ΚΑΒΑΛΑΣ","2018-01-15"
"36640","22","1.556","1.746","1.317","1.017","0.818","15/01/2018","ΝΟΜΟΣ ΚΑΡΔΙΤΣΗΣ","2018-01-15"
"36641","23","1.587","1.770","1.352","1.050","0.862","15/01/2018","ΝΟΜΟΣ ΚΑΣΤΟΡΙΑΣ","2018-01-15"
"36642","24","1.581","1.771","1.350","1.077","0.967","15/01/2018","ΝΟΜΟΣ ΚΕΡΚΥΡΑΣ","2018-01-15"
"36643","25","1.622","1.780","1.358","1.037","0.920","15/01/2018","ΝΟΜΟΣ ΚΕΦΑΛΛΗΝΙΑΣ","2018-01-15"
"36644","26","1.540","1.811","1.310","1.002","0.844","15/01/2018","ΝΟΜΟΣ ΚΙΛΚΙΣ","2018-01-15"
"36645","27","1.547","1.701","1.331","1.017","0.797","15/01/2018","ΝΟΜΟΣ ΚΟΖΑΝΗΣ","2018-01-15"
"36646","28","1.536","1.735","1.319","1.008","0.862","15/01/2018","ΝΟΜΟΣ ΚΟΡΙΝΘΙΑΣ","2018-01-15"
"36647","29","1.793","1.929","1.491","1.142","0.950","15/01/2018","ΝΟΜΟΣ ΚΥΚΛΑΔΩΝ","2018-01-15"
"36648","30","1.560","1.752","1.332","1.022","0.850","15/01/2018","ΝΟΜΟΣ ΛΑΚΩΝΙΑΣ","2018-01-15"
"36649","31","1.537","1.728","1.308","1.016","0.816","15/01/2018","ΝΟΜΟΣ ΛΑΡΙΣΗΣ","2018-01-15"
"36650","32","1.619","1.810","1.363","1.047","0.911","15/01/2018","ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ","2018-01-15"
"36651","33","1.611","1.820","1.374","1.131","0.956","15/01/2018","ΝΟΜΟΣ ΛΕΣΒΟΥ","2018-01-15"
"36652","34","1.577","1.765","1.330","1.046","0.844","15/01/2018","ΝΟΜΟΣ ΛΕΥΚΑΔΟΣ","2018-01-15"
"36653","35","1.576","1.749","1.341","1.029","0.844","15/01/2018","ΝΟΜΟΣ ΜΑΓΝΗΣΙΑΣ","2018-01-15"
"36654","36","1.567","1.749","1.319","1.050","0.877","15/01/2018","ΝΟΜΟΣ ΜΕΣΣΗΝΙΑΣ","2018-01-15"
"36655","37","1.515","1.721","1.299","1.002","0.765","15/01/2018","ΝΟΜΟΣ ΞΑΝΘΗΣ","2018-01-15"
"36656","38","1.538","1.693","1.319","1.002","0.816","15/01/2018","ΝΟΜΟΣ ΠΕΛΛΗΣ","2018-01-15"
"36657","39","1.538","1.720","1.304","0.996","0.827","15/01/2018","ΝΟΜΟΣ ΠΙΕΡΙΑΣ","2018-01-15"
"36658","40","1.540","1.715","1.318","1.003","0.823","15/01/2018","ΝΟΜΟΣ ΠΡΕΒΕΖΗΣ","2018-01-15"
"36659","41","1.614","1.803","1.373","1.061","0.894","15/01/2018","ΝΟΜΟΣ ΡΕΘΥΜΝΗΣ","2018-01-15"
"36660","42","1.539","1.687","1.304","1.002","0.836","15/01/2018","ΝΟΜΟΣ ΡΟΔΟΠΗΣ","2018-01-15"
"36661","43","1.691","1.815","1.437","0.000","0.928","15/01/2018","ΝΟΜΟΣ ΣΑΜΟΥ","2018-01-15"
"36662","44","1.529","1.710","1.297","1.007","0.856","15/01/2018","ΝΟΜΟΣ ΣΕΡΡΩΝ","2018-01-15"
"36663","45","1.560","1.717","1.339","0.999","0.820","15/01/2018","ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ","2018-01-15"
"36664","46","1.551","1.774","1.324","1.031","0.858","15/01/2018","ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ","2018-01-15"
"36665","47","1.535","1.727","1.328","1.025","0.839","15/01/2018","ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ","2018-01-15"
"36666","48","1.589","1.781","1.364","1.072","0.892","15/01/2018","ΝΟΜΟΣ ΦΩΚΙΔΟΣ","2018-01-15"
"36667","49","1.565","1.717","1.328","1.015","0.843","15/01/2018","ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ","2018-01-15"
"36668","50","1.587","1.803","1.359","1.035","0.900","15/01/2018","ΝΟΜΟΣ ΧΑΝΙΩΝ","2018-01-15"
"36669","51","1.592","1.796","1.333","1.013","0.985","15/01/2018","ΝΟΜΟΣ ΧΙΟΥ","2018-01-15"
"15096","51","1.592","1.796","1.334","1.014","0.985","16/01/2018","ΝΟΜΟΣ ΧΙΟΥ","2018-01-16"
"15095","50","1.587","1.803","1.360","1.035","0.894","16/01/2018","ΝΟΜΟΣ ΧΑΝΙΩΝ","2018-01-16"
"15094","49","1.565","1.717","1.328","1.018","0.843","16/01/2018","ΝΟΜΟΣ ΧΑΛΚΙΔΙΚΗΣ","2018-01-16"
"15093","48","1.589","1.781","1.364","1.072","0.892","16/01/2018","ΝΟΜΟΣ ΦΩΚΙΔΟΣ","2018-01-16"
"15092","47","1.533","1.727","1.327","1.025","0.839","16/01/2018","ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ","2018-01-16"
"15091","46","1.552","1.776","1.325","1.032","0.858","16/01/2018","ΝΟΜΟΣ ΦΘΙΩΤΙΔΟΣ","2018-01-16"
"15090","45","1.560","1.717","1.340","1.005","0.820","16/01/2018","ΝΟΜΟΣ ΤΡΙΚΑΛΩΝ","2018-01-16"
"15089","44","1.531","1.708","1.298","1.007","0.857","16/01/2018","ΝΟΜΟΣ ΣΕΡΡΩΝ","2018-01-16"
"15088","43","1.689","1.815","1.433","0.000","0.928","16/01/2018","ΝΟΜΟΣ ΣΑΜΟΥ","2018-01-16"
